Nigel Martyn,G,32,0,0,0
John Ruddy,G,--,--,0,0
Iain Turner,G,0,0,0,0
Richard Wright,G,6,1,0,0
Tony Hibbert,D,35,1,0,1
Mark Hughes,D,--,--,--,--
Per Kroldrup,D,--,--,--,--
Gary Naysmith,D,5,6,0,1
Alessandro Pistone,D,32,1,0,1
Alan Stubbs,D,29,2,1,0
David Weir,D,34,0,1,1
Joseph Yobo,D,19,8,0,0
Mikel Arteta,M,10,2,1,2
Tim Cahill,M,33,0,11,4
Lee Carsley,M,35,1,4,2
Simon Davies,M,--,--,--,--
Kevin Kilbane,M,37,1,1,4
Leon Osman,M,24,5,6,1
Li Tie,M,--,--,--,--
James Beattie,F,7,4,1,0
Marcus Bent,F,31,6,6,3
Duncan Ferguson,F,6,29,6,4
James McFadden,F,7,16,1,0
James Vaughan,F,0,2,1,0
