Pepe Reina,G,38,0,0,0
Daniel Agger,D,12,4,0,0
Fabio Aurelio,D,7,7,0,0
Jamie Carragher,D,28,0,0,0
Jon Flanagan,D,7,0,0,0
Glen Johnson,D,28,0,2,2
Martin Kelly,D,10,1,0,1
Paul Konchesky,D,16,0,0,1
Sotirios Kyrgiakos,D,10,6,2,0
Jack Robinson,D,1,1,0,0
Martin Skrtel,D,38,0,2,1
Danny Wilson,D,1,1,0,0
Joe Cole,M,9,11,2,1
Steven Gerrard,M,20,1,4,5
Dirk Kuyt,M,32,1,13,7
Raul Meireles,M,32,1,5,5
Lucas,M,32,1,0,1
Christian Poulsen,M,9,3,0,0
Maxi Rodrguez,M,24,4,10,0
Jonjo Shelvey,M,0,15,0,1
Jay Spearing,M,10,1,0,0
Andy Carroll,F,23,3,13,3
Nathan Eccleston,F,0,1,0,0
Milan Jovanovic,F,5,5,0,0
David Ngog,F,9,16,2,1
Dani Pacheco,F,0,1,0,0
Luis Surez,F,12,1,4,3
