Fraser Forster,G,0,0,0,0
Steve Harper,G,16,0,0,0
Tim Krul,G,0,0,0,0
Sebastien Bassong,D,26,4,0,0
Habib Beye,D,22,1,0,1
Fabricio Coloccini,D,34,0,0,0
Ryan Donaldson,D,0,0,0,0
Tamas Kadar,D,0,0,0,0
Jos Enrique,D,24,2,0,2
Ryan Taylor,D,19,3,2,2
Steven Taylor,D,25,2,4,1
Ben Tozer,D,0,0,0,0
Joey Barton,M,6,3,1,1
Nicky Butt,M,33,0,0,1
Mark Doninger,M,0,0,0,0
Damien Duff,M,28,2,3,1
Shane Ferguson,M,--,--,--,--
Geremi,M,11,4,0,3
Danny Guthrie,M,21,3,2,3
Jons Gutirrez,M,23,7,0,3
Bradden Inman,M,0,0,0,0
Kazenga LuaLua,M,0,3,0,0
Kevin Nolan,M,30,1,0,4
Nile Ranger,M,0,0,0,0
Alan Smith,M,4,2,0,0
Haris Vuckic,M,--,--,--,--
Frank Wiafe Danquah,M,0,0,0,0
Shola Ameobi,F,14,8,4,1
Andy Carroll,F,5,9,3,0
Obafemi Martins,F,21,3,8,2
Xisco,F,3,2,1,0
Fabio Zamblera,F,--,--,--,--
